,0
1200,-1
1201,0
1202,-1
1203,0
1204,1
1205,0
1206,-1
1207,-1
1208,0
1209,0
1210,-1
1211,0
1212,0
1213,-1
1214,-1
1215,0
1216,-1
1217,-1
1218,0
1219,0
1220,-1
1221,0
1222,0
1223,5
1224,-1
1225,-1
1226,-1
1227,0
1228,2
1229,-1
1230,0
1231,-1
1232,-1
1233,0
1234,-1
1235,-1
1236,-1
1237,0
1238,0
1239,0
1240,-1
1241,0
1242,-1
1243,0
1244,-1
1245,0
1246,-1
1247,5
1248,0
1249,0
1250,5
1251,0
1252,-1
1253,0
1254,-1
1255,-1
1256,0
1257,-1
1258,0
1259,-1
1260,-1
1261,-1
1262,-1
1263,-1
1264,-1
1265,0
1266,-1
1267,-1
1268,-1
1269,0
1270,1
1271,0
1272,0
1273,0
1274,-1
1275,-1
1276,1
1277,0
1278,0
1279,-1
1280,1
1281,-1
1282,0
1283,0
1284,-1
1285,1
1286,-1
1287,0
1288,1
1289,0
1290,0
1291,-1
1292,1
1293,-1
1294,1
1295,0
1296,-1
1297,-1
1298,-1
1299,4
1300,4
1301,-1
1302,-1
1303,-1
1304,-1
1305,3
1306,4
1307,-1
1308,-1
1309,-1
1310,4
1311,-1
1312,-1
1313,-1
1314,-1
1315,-1
1316,-1
1317,-1
1318,4
1319,-1
1320,-1
1321,0
1322,-1
1323,-1
1324,-1
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,-1
1333,0
1334,-1
1335,0
1336,0
1337,-1
1338,-1
1339,0
1340,0
1341,0
1342,-1
1343,-1
1344,-1
1345,1
1346,0
1347,-1
1348,0
1349,1
1350,-1
1351,0
1352,-1
1353,0
1354,0
1355,-1
1356,1
1357,0
1358,0
1359,1
1360,0
1361,0
1362,0
1363,0
1364,-1
1365,-1
1366,0
1367,0
1368,-1
1369,-1
1370,0
1371,1
1372,0
1373,-1
1374,0
1375,-1
1376,0
1377,0
1378,-1
1379,0
1380,0
1381,0
1382,-1
1383,-1
1384,1
1385,-1
1386,-1
1387,-1
1388,1
1389,1
1390,1
1391,0
1392,0
1393,1
1394,-1
1395,-1
1396,-1
1397,-1
1398,-1
1399,-1
1400,1
1401,1
1402,0
1403,1
1404,-1
1405,-1
1406,-1
1407,-1
1408,0
1409,-1
1410,-1
1411,-1
1412,0
1413,-1
1414,0
1415,-1
1416,-1
1417,-1
1418,0
1419,-1
1420,-1
1421,0
1422,-1
1423,0
1424,-1
1425,0
1426,0
1427,-1
1428,0
1429,-1
1430,-1
1431,-1
1432,-1
1433,0
1434,0
1435,0
1436,0
1437,-1
1438,-1
1439,1
1440,-1
1441,0
1442,0
1443,0
1444,0
1445,0
1446,-1
1447,-1
1448,-1
1449,-1
1450,-1
1451,7
1452,-1
1453,1
1454,0
1455,-1
1456,-1
1457,-1
1458,0
1459,0
1460,-1
1461,-1
1462,-1
1463,1
1464,0
1465,1
1466,0
1467,0
1468,0
1469,-1
1470,1
1471,0
1472,0
1473,1
1474,0
1475,-1
1476,-1
1477,0
1478,-1
1479,-1
1480,-1
1481,0
1482,0
1483,-1
1484,-1
1485,0
1486,-1
1487,0
1488,-1
1489,-1
1490,-1
1491,-1
1492,0
1493,0
1494,0
1495,1
1496,-1
1497,0
1498,0
1499,0
1500,0
1501,-1
1502,-1
1503,-1
1504,-1
1505,0
1506,-1
1507,0
1508,0
1509,-1
1510,-1
1511,-1
1512,0
1513,0
1514,0
1515,-1
1516,-1
1517,-1
1518,0
1519,0
1520,-1
1521,4
1522,-1
1523,-1
1524,1
1525,-1
1526,-1
1527,-1
1528,-1
1529,1
1530,-1
1531,3
1532,0
1533,0
1534,1
1535,-1
1536,0
1537,1
1538,-1
1539,-1
1540,-1
1541,0
1542,3
1543,-1
1544,-1
1545,0
1546,-1
1547,-1
1548,-1
