,0
1580,0
1581,1
1582,2
1583,0
1584,1
1585,1
1586,1
1587,1
1588,0
1589,4
1590,1
1591,0
1592,2
1593,1
1594,1
1595,2
1596,0
1597,0
1598,5
1599,1
1600,9
1601,11
1602,1
1603,-1
1604,-1
1605,1
1606,5
1607,2
1608,0
1609,0
1610,10
1611,5
1612,1
1613,0
1614,1
1615,1
1616,1
1617,4
1618,0
1619,1
1620,4
1621,5
1622,9
1623,1
1624,0
1625,0
1626,1
1627,0
1628,5
1629,0
1630,0
1631,0
1632,1
1633,5
1634,0
1635,1
1636,1
1637,5
1638,2
1639,2
1640,0
1641,0
1642,1
1643,1
1644,9
1645,1
1646,1
1647,1
1648,1
1649,0
1650,0
1651,0
1652,0
1653,1
1654,1
1655,1
1656,1
1657,-1
1658,0
1659,0
1660,5
1661,0
1662,2
1663,0
1664,1
1665,0
1666,1
1667,0
1668,0
1669,0
1670,7
1671,5
1672,7
1673,1
1674,1
1675,0
1676,0
1677,2
1678,1
1679,1
1680,0
1681,4
1682,5
1683,2
1684,1
1685,1
1686,0
1687,4
1688,0
1689,1
1690,0
1691,5
1692,10
1693,0
1694,4
1695,0
1696,0
1697,1
1698,1
1699,2
1700,1
1701,1
1702,4
1703,1
1704,1
1705,0
1706,11
1707,1
1708,10
1709,1
1710,2
1711,2
1712,2
1713,0
1714,1
1715,1
1716,7
1717,0
1718,1
1719,1
1720,2
1721,0
1722,5
1723,3
1724,-1
1725,1
1726,1
1727,0
1728,0
1729,10
1730,0
1731,0
1732,1
1733,1
1734,0
1735,2
1736,1
1737,5
1738,1
1739,10
1740,-1
1741,0
1742,1
1743,1
1744,1
1745,0
1746,1
1747,0
1748,2
1749,7
1750,0
1751,2
1752,1
1753,5
1754,1
1755,5
1756,0
1757,10
1758,1
1759,0
1760,0
1761,5
1762,1
1763,0
1764,1
1765,2
1766,1
1767,1
1768,1
1769,0
1770,1
1771,1
1772,0
1773,5
1774,0
1775,0
1776,1
1777,5
1778,0
1779,1
1780,0
1781,5
1782,0
1783,1
1784,0
1785,1
1786,1
1787,0
1788,0
1789,2
1790,1
1791,2
1792,0
1793,5
1794,5
1795,0
1796,1
1797,1
1798,0
1799,1
1800,11
1801,2
1802,1
1803,0
1804,0
1805,0
1806,0
1807,-1
1808,1
1809,0
1810,5
1811,1
1812,0
1813,1
1814,0
1815,0
1816,1
1817,0
1818,1
1819,1
1820,1
1821,1
1822,0
1823,0
1824,1
1825,1
1826,0
1827,0
1828,0
1829,5
1830,-1
1831,0
1832,0
1833,0
1834,1
1835,0
1836,2
1837,1
1838,0
1839,1
1840,2
1841,1
1842,0
1843,1
1844,0
1845,0
1846,1
1847,0
1848,5
1849,0
1850,1
1851,1
1852,0
1853,-1
1854,1
1855,1
1856,0
1857,5
1858,0
1859,1
1860,-1
1861,1
1862,1
1863,1
1864,1
1865,1
1866,10
1867,0
1868,1
1869,0
1870,1
1871,-1
1872,1
1873,2
1874,2
1875,0
1876,2
1877,10
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,1
1886,5
1887,1
1888,2
1889,0
1890,0
1891,1
1892,1
1893,0
