,0
1380,0
1381,0
1382,102
1383,-1
1384,2
1385,-1
1386,103
1387,104
1388,2
1389,2
1390,2
1391,0
1392,97
1393,2
1394,-1
1395,12
1396,4
1397,-1
1398,-1
1399,56
1400,2
1401,2
1402,0
1403,2
1404,3
1405,-1
1406,-1
1407,100
1408,0
1409,-1
1410,22
1411,-1
1412,0
1413,-1
1414,0
1415,1
1416,-1
1417,47
1418,0
1419,-1
1420,-1
1421,0
1422,-1
1423,-1
1424,3
1425,-1
1426,0
1427,62
1428,0
1429,91
1430,-1
1431,7
1432,-1
1433,-1
1434,0
1435,0
1436,0
1437,-1
1438,-1
1439,2
1440,59
1441,0
1442,0
1443,17
1444,93
1445,0
1446,-1
1447,102
1448,105
1449,36
1450,106
1451,11
1452,27
1453,2
1454,0
1455,-1
1456,-1
1457,107
1458,0
1459,0
1460,108
1461,-1
1462,109
1463,2
1464,0
1465,2
1466,0
1467,0
1468,0
1469,101
1470,2
1471,0
1472,0
1473,2
1474,0
1475,-1
1476,-1
1477,0
1478,-1
1479,-1
1480,-1
1481,0
1482,0
1483,-1
1484,-1
1485,0
1486,-1
1487,0
1488,91
1489,110
1490,33
1491,-1
1492,0
1493,0
1494,0
1495,2
1496,-1
1497,0
1498,0
1499,0
1500,0
1501,-1
1502,111
1503,-1
1504,-1
1505,0
1506,-1
1507,0
1508,0
1509,53
1510,-1
1511,73
1512,0
1513,0
1514,0
1515,-1
1516,-1
1517,-1
1518,0
1519,97
1520,-1
1521,1
1522,-1
1523,13
1524,2
1525,-1
1526,3
1527,7
1528,-1
1529,2
1530,-1
1531,18
1532,0
1533,-1
1534,2
1535,-1
1536,0
1537,2
1538,11
1539,-1
1540,-1
1541,0
1542,18
1543,6
1544,104
1545,0
1546,-1
1547,112
1548,113
1549,66
1550,-1
1551,1
1552,0
1553,-1
1554,0
1555,44
1556,-1
1557,-1
1558,0
1559,-1
1560,0
1561,-1
1562,83
1563,0
1564,-1
1565,-1
1566,2
1567,0
1568,2
1569,-1
1570,-1
1571,0
1572,11
1573,0
1574,2
1575,0
1576,-1
1577,54
1578,0
1579,0
1580,2
1581,2
1582,-1
1583,112
1584,-1
1585,0
1586,103
1587,6
1588,0
1589,0
1590,0
1591,97
1592,-1
1593,114
1594,-1
1595,0
1596,0
1597,0
1598,115
1599,0
1600,0
1601,2
1602,116
1603,0
1604,0
1605,0
1606,-1
1607,0
1608,-1
1609,-1
1610,-1
1611,-1
1612,0
1613,-1
1614,2
1615,-1
1616,-1
1617,2
1618,0
1619,-1
1620,0
1621,0
1622,107
1623,-1
1624,0
1625,117
1626,0
1627,114
1628,0
1629,0
1630,2
1631,-1
1632,2
1633,0
1634,-1
1635,-1
1636,-1
1637,0
1638,-1
1639,0
1640,-1
1641,-1
1642,-1
1643,-1
1644,-1
1645,-1
1646,118
1647,97
1648,-1
1649,2
1650,0
1651,-1
1652,61
1653,-1
1654,0
1655,-1
1656,2
1657,0
1658,-1
1659,114
1660,0
1661,-1
1662,2
1663,2
1664,0
1665,118
1666,-1
1667,90
1668,0
1669,-1
1670,-1
1671,109
1672,0
1673,99
1674,-1
1675,2
1676,41
1677,-1
1678,-1
1679,0
1680,0
1681,119
1682,-1
1683,-1
1684,0
1685,0
1686,-1
1687,-1
1688,22
1689,0
1690,119
1691,0
1692,-1
1693,0
1694,118
1695,0
1696,0
1697,118
1698,14
1699,0
1700,106
1701,-1
1702,0
1703,39
1704,2
1705,-1
1706,0
1707,0
1708,0
1709,105
1710,120
1711,2
1712,-1
1713,0
1714,2
1715,-1
1716,0
1717,-1
1718,0
1719,-1
1720,32
1721,2
1722,-1
1723,0
1724,0
1725,-1
1726,-1
1727,-1
1728,-1
1729,0
1730,-1
1731,0
1732,-1
1733,0
1734,0
1735,7
1736,0
1737,-1
1738,57
1739,17
1740,0
1741,0
1742,106
1743,0
1744,0
1745,2
1746,2
1747,-1
1748,4
1749,113
1750,0
1751,2
1752,0
1753,-1
1754,0
1755,-1
1756,0
1757,0
1758,-1
1759,0
1760,0
1761,-1
1762,-1
1763,-1
1764,0
1765,0
1766,63
1767,-1
1768,0
1769,-1
1770,0
1771,-1
1772,2
1773,11
1774,-1
1775,6
1776,100
1777,-1
1778,0
1779,-1
1780,2
1781,121
1782,0
1783,0
1784,2
1785,-1
1786,0
1787,0
1788,122
1789,122
1790,0
1791,0
1792,6
1793,0
1794,79
1795,97
1796,0
1797,0
1798,-1
1799,0
1800,-1
1801,-1
1802,0
1803,0
1804,2
1805,-1
1806,11
1807,-1
1808,0
1809,2
1810,32
1811,0
1812,2
1813,0
1814,59
1815,0
1816,-1
1817,0
1818,2
1819,31
1820,0
1821,0
1822,2
1823,0
1824,0
1825,2
1826,0
1827,-1
1828,91
1829,-1
1830,0
1831,123
1832,0
1833,0
1834,-1
1835,108
1836,0
1837,-1
1838,104
1839,0
1840,0
1841,-1
1842,0
1843,0
1844,-1
1845,0
1846,2
1847,0
1848,95
1849,-1
1850,117
1851,0
1852,114
1853,-1
1854,0
1855,-1
1856,0
1857,0
1858,-1
1859,2
1860,18
1861,114
1862,1
1863,2
1864,99
1865,2
1866,57
1867,45
1868,100
1869,0
1870,-1
1871,6
1872,0
1873,0
1874,124
1875,-1
1876,-1
1877,0
1878,-1
1879,0
1880,0
1881,-1
1882,-1
1883,-1
1884,-1
1885,-1
1886,63
1887,-1
1888,-1
1889,0
1890,32
1891,12
1892,-1
1893,0
1894,0
