num,id,ingredients
108,Moussaka-Simply-Recipes-42488,"['ground lamb', 'olive oil', 'chopped onion', 'garlic cloves', 'allspice', 'cinnamon', 'black pepper', 'dried oregano', 'tomato paste', 'red wine', 'zest', 'lemon juice', 'salt', 'unsalted butter', 'flour', 'whole milk', 'egg yolks', 'ground nutmeg', 'eggplant', 'water', 'yukon gold potatoes', 'cheese']"
109,Pork-Souvlaki-_Skewers_-with-Tzatziki-Sauce-2134735,"['pork', 'olive oil', 'lemon', 'mustard', 'dried oregano', 'salt', 'pita bread', 'red onion', 'tomatoes']"
110,Greek-Stuffed-Zucchini-Boats-1272265,"['ground turkey', 'white onion', 'garlic', 'cinnamon', 'oregano', 'salt', 'diced tomatoes', 'feta cheese crumbles']"
111,Slow-Cooker-Greek-Chicken-1973239,"['boneless skinless chicken breasts', 'steak', 'pitted kalamata olives', 'cheese']"
112,Garlicky-Greek-Spaghetti-Toss-2085571,"['spaghetti', 'salt', 'freshly ground black pepper', 'extra-virgin olive oil', 'garlic', 'roma tomatoes', 'black olives', 'kalamata', 'feta cheese', 'capers', 'fresh parsley', 'basil']"
113,Zesty-Greek-chicken-1958160,"['chicken legs', 'chicken stock', 'lemon', 'olive oil', 'onions', 'garlic cloves', 'dry white wine', 'tomatoes', 'granulated sugar', 'cinnamon', 'clove', 'allspice', 'salt', 'pepper', 'artichoke hearts', 'olives']"
114,Pork-Souvlaki-with-Tzatziki-1822788,"['pork shoulder', 'onions', 'virgin olive oil', 'fresh lemon juice', 'fresh oregano', 'garlic cloves', 'kosher salt', 'freshly ground pepper', 'yogurt', 'european cucumber', 'chopped fresh mint', 'pitas']"
115,Greek-Chicken-Kabobs-with-Tzatziki-Sauce-1819989,"['olive oil', 'lemon juice', 'salt', 'pepper', 'dried rosemary', 'dried oregano', 'garlic', 'chicken breasts', 'red pepper', 'yellow peppers', 'red onion', 'plain greek yogurt', 'cucumber', 'dried dill']"
116,Greek-Marinated-Salmon-1767725,"['fresh salmon', 'olive oil', 'lemon zest', 'lemon juice', 'garlic', 'salt', 'fresh dill', 'dried oregano', 'crushed red pepper', 'sumac', 'plain greek yogurt', 'cucumber']"
117,Greek-Style-Pan-Fried-Porgy-2199498,"['salt', 'pepper', 'fillets', 'olive oil', 'shallots', 'garlic cloves', 'white wine', 'lemon juice', 'fresh oregano', 'fresh rosemary', 'butter']"
118,Greek-Shrimp-with-Tzatziki-Sauce-1329159,"['lemon', 'garlic', 'oregano', 'honey', 'olive oil', 'salt', 'shrimp', 'nonfat yogurt', 'cucumber', 'garlic powder', 'fresh mint']"
119,How-To-Make-Greek-Chicken-and-Potatoes-2073228,"['lemon', 'olive oil', 'garlic', 'kosher salt', 'dried oregano', 'freshly ground black pepper', 'marjoram', 'chicken breasts', 'meat bones', 'yukon gold potatoes', 'chicken broth', 'feta cheese', 'pitted kalamata olives']"
120,Savory-Greek-Waffle-Pizzas-1522725,"['cherry tomatoes', 'English cucumber', 'olives', 'red onion', 'feta cheese crumbles', 'buttermilk biscuits', 'Sabra® Roasted Red Pepper Hummus']"
121,Soup-Maker-Greek-Lemon-Chicken-1521652,"['boneless skinless chicken breasts', 'onions', 'red pepper', 'chives', 'garlic puree', 'water', 'greek yogurt', 'salt', 'pepper', 'lemon zest', 'couscous', 'feta cheese']"
122,Greek-Cod-with-Roasted-Lemon-_In-20-Minutes__-1465115,"['lemon', 'lemon juice', 'shallots', 'parsley', 'dried oregano', 'salt', 'black pepper', 'extra-virgin olive oil', 'cod filets']"
123,Greek-Stuffed-Cucumbers-with-Chicken-and-Yogurt-Sauce-2364482,"['chicken breasts', 'yellow onion', 'dried leaves oregano', 'salt', 'ground black pepper', 'ground cumin', '2% lowfat greek yogurt', 'sugar', 'lemon zest', 'lemon juice', 'cucumber']"
124,Easy-Greek-Chicken-Bake-1986284,"['meat bones', 'sea salt', 'black pepper', 'cherry tomatoes', 'pitted green olives', 'artichoke hearts', 'garlic', 'lemon juice', 'olive oil', 'bacon', 'thyme leaves', 'feta cheese']"
125,Lemon-Chicken-Pita-Wraps-with-Tzatziki-1688226,"['plain greek yogurt', 'cucumber', 'lemon juice', 'salt', 'pepper', 'fresh dill', 'garlic', 'chicken breasts', 'dried oregano', 'lemon zest', 'olive oil']"
126,Greek-stuffed-Eggplant-recipe-_Melitzanes-Papoutsakia_-1204160,"['eggplant', 'minced beef', 'red onion', 'garlic', 'red wine', 'chopped tomatoes', 'cinnamon sticks', 'oregano', 'grated kefalotiri', 'olive oil', 'salt', 'freshly ground pepper', 'chopped parsley', 'potatoes', 'milk', 'butter', 'egg yolks', 'flour', 'nutmeg']"
127,Greek-Style-Pork-Chops-2314388,"['red wine vinegar', 'dried oregano', 'olive oil', 'minced garlic', 'pork loin chops', 'greek yogurt', 'fresh dill', 'cucumber', 'lemon juice', 'salt', 'plum tomatoes', 'diced red onions']"
128,Marinated-Greek-Lamb-with-Lemon-Roast-Potatoes-1524778,"['lamb', 'olive oil', 'salt', 'ground black pepper', 'bay leaves', 'oregano', 'lemon', 'garlic', 'potatoes', 'vegetable oil', 'light brown sugar', 'red bell pepper', 'sour cream', 'lemon wedges']"
129,Roasted-Greek-Chicken-and-Potatoes-In-Lemon-Oregano-Vinaigrette-Serious-Eats-296401,"['fresh lemon juice', 'lemon zest', 'olive oil', 'garlic', 'fresh oregano leaves', 'greek seasoning', 'fresh thyme leaves', 'kosher salt', 'freshly ground black pepper', 'red potato', 'chicken']"
130,One-Skillet-Greek-Chicken-1880479,"['olive oil', 'oregano', 'salt', 'pepper', 'boneless skin on chicken thighs', 'garlic', 'orzo pasta', 'chicken broth', 'olives', 'dill weed', 'lemon zest', 'baby spinach leaves', 'feta cheese', 'roasted red peppers', 'red onion']"
131,Lamb-Kleftiko-Recipe-_Greek-Lamb-Cooked-In-Parchment-Paper_-2005715,"['leg of lamb', 'red onion', 'bell pepper', 'garlic', 'mustard', 'lemon', 'dried oregano', 'olive oil', 'dry white wine', 'kefalotyri', 'potatoes', 'tomatoes', 'salt', 'freshly ground pepper']"
132,Grilled-Chicken-Shawarma-with-Fennel-Spinach-Tzatziki-Sauce-1238108,"['boneless skinless chicken thighs', 'greek yogurt', 'olive oil', 'ground black pepper', 'ground allspice', 'ground coriander', 'ground cumin', 'cinnamon', 'sea salt', 'garlic', 'onions', 'water', 'fresh lemon juice', 'cucumber', 'frozen chopped spinach', 'fresh dill', 'fresh mint', 'fresh parsley', 'fennel', 'salt', 'tortillas', 'gluten', ""za'atar""]"
133,Greek-Style-Garlic-Chicken-Breast-1606958,"['boneless skinless chicken breast halves', 'extra-virgin olive oil', 'lemon', 'crushed garlic', 'salt', 'black pepper', 'paprika']"
134,How-To-Make-Greek-Chicken-and-Potatoes-2288273,"['lemon', 'olive oil', 'garlic', 'kosher salt', 'dried oregano', 'freshly ground black pepper', 'marjoram', 'meat bones', 'bone-in skin-on chicken thighs', 'yukon gold potatoes', 'low sodium chicken broth', 'feta cheese', 'pitted kalamata olives']"
135,Grilled-Marinated-Leg-of-Lamb-1060313,"['extra-virgin olive oil', 'fresh lemon juice', 'garlic cloves', 'dried oregano', 'salt', 'black pepper', 'leg of lamb']"
136,Greek-Chicken-Tacos-with-Feta-Citrus-Slaw-1974542,"['chicken', 'seasoning', 'olive oil', 'flour tortillas', 'grape tomatoes', 'pico de gallo', 'red onion slices', 'salt', 'pepper', 'napa cabbage', 'lemon juice', 'feta cheese']"
137,Traditional-Soutzoukakia-recipe-_Greek-baked-Meatballs-in-tomato-sauce_-1685236,"['ground beef', 'garlic', 'eggs', 'ground cumin', 'cinnamon', 'olive oil', 'bread', 'salt', 'freshly ground pepper', 'tomato juice', 'onions', 'red wine', 'garlic cloves', 'tomato paste', 'sugar', 'freshly ground black pepper', 'cumin', 'bay leaf', 'green olives']"
138,Go-Greek-Burgers-590536,"['ground beef', 'fresh oregano', 'extra-virgin olive oil', 'tzatziki sauce', 'hamburger buns', 'sliced tomatoes', 'feta cheese']"
139,Greek-Hot-Dog-1122456,"['hot dog buns', 'all beef hot dogs', 'feta cheese crumbles', 'cherry tomatoes', 'cucumber', 'kalamata', 'tzatziki sauce', 'lemon']"
140,Busy-Week-Night-Greek-Salmon-Sheet-Pan-Dinner-2187575,"['salmon', 'baby potatoes', 'onions', 'olive oil', 'salt', 'pepper', 'garlic cloves', 'lemon', 'fresh oregano', 'cherry tomatoes', 'feta cheese']"
141,ROLLED-GREEK-MEATLOAF-_PRINT-THIS-RECIPE_-981115,"['ground lamb', 'ground beef', 'dried minced onion', 'dried oregano', 'lemon zest', 'eggs', 'garlic', 'salt', 'pepper', 'frozen chopped spinach', 'grated nutmeg', 'feta cheese crumbles']"
142,Greek-Chicken-Bowls-2326571,"['olive oil', 'boneless skinless chicken breasts', 'dried oregano', 'lemon', 'red wine vinegar', 'honey', 'dried leaves oregano', 'salt and ground black pepper', 'brown rice', 'quinoa', 'baby spinach', 'English cucumber', 'cherry tomatoes', 'Greek olive', 'marinated artichoke hearts', 'feta cheese crumbles', 'microgreens']"
143,Greek-Style-Salmon-with-Avocado-Tzatziki-1288941,"['salmon', 'olive oil', 'lemon juice', 'lemon zest', 'yogurt', 'garlic', 'oregano', 'salt', 'pepper', 'tzatziki sauce']"
144,Lamb-meatballs-with-yogurt-and-pomegranate-seed-sauce-304769,"['ground lamb', 'fresh mint', 'ground cayenne pepper', 'ground cumin', 'ground coriander', 'ground cinnamon', 'salt', 'red onion', 'canola oil', 'greek yogurt', 'milk', 'pomegranate', 'chopped fresh mint', 'ground black pepper', 'kosher salt', 'pitas']"
145,Crockpot-Greek-Chicken-966920,"['boneless skinless chicken breasts', 'lemon', 'oregano', 'garlic powder', 'thyme', 'basil', 'dried minced onion', 'chicken broth', 'greek yogurt']"
146,Spinach-and-Feta-Turkey-Burger-with-Tzatziki-Sauce-2344109,"['ground turkey', 'garlic powder', 'kosher salt', 'oregano', 'fresh spinach', 'feta cheese', 'olive oil', 'whole wheat hamburger buns', 'medium tomatoes', 'red onion', 'cucumber', 'dill', 'garlic', 'plain greek yogurt', 'lemon juice']"
147,Greek-Pork-Burgers-_-Feta-Fries-1602957,"['burgers', 'greek seasoning', 'feta cheese', 'cucumber', 'lettuce', 'french fries']"
148,Greek-Quinoa-Burgers-1226534,"['cooked quinoa', 'chickpeas', 'cucumber', 'red onion', 'sun-dried tomatoes', 'feta cheese', 'flat leaf parsley', 'lemon', 'pepper', 'salt']"
149,Oven-Baked-Crispy-Greek-Chicken-1384612,"['boneless skinless chicken breasts', 'milk', 'honey dijon mustard', 'salt', 'pepper', 'panko breadcrumbs', 'dried oregano', 'butter', 'garlic', 'all-purpose flour', 'lemon', 'feta cheese', 'fresh dill', 'cucumber']"
150,Best-Basic-Falafel-513495,"['plain greek yogurt', 'fresh cilantro', 'tahini', 'fresh lime juice', 'fine sea salt', 'chickpeas', 'green onions', 'garlic', 'sunflower oil', 'ground coriander', 'lime zest', 'ground cumin', 'crushed red pepper flakes', 'large eggs', 'whole wheat pita', 'sliced tomatoes', 'fresh spinach']"
151,Greek-Spaghetti-Ii-Allrecipes,"['spaghetti', 'butter', 'salt', 'grated parmesan cheese', 'dried oregano']"
152,Moussaka-style-Pasta-1027422,"['olive oil', 'onions', 'eggplant', 'ground lamb', 'garlic cloves', 'chopped tomatoes', 'tomato purée', 'cinnamon', 'dried oregano', 'penne', 'feta cheese']"
153,Greek-Pastitsio-1327244,"['ground beef', 'olive oil', 'yellow onion', 'garlic', 'black pepper', 'kosher salt', 'tomato paste', 'dried oregano', 'dried thyme', 'ground cinnamon', 'crushed tomatoes', 'fresh parsley', 'penne', 'butter', 'all-purpose flour', 'whole milk', 'heavy cream', 'eggs', 'ground nutmeg', 'grated parmesan cheese', 'feta cheese crumbles']"
154,Quick-and-Easy-Greek-Cheese-Pie---Patsavouropita-1875673,"['phyllo', 'cheese', 'feta cheese crumbles', 'grated parmesan cheese', 'eggs', 'greek yogurt', 'mint', 'nutmeg', 'pepper']"
155,Greek-Chicken_-Spinach_-and-Quinoa-Bake-543055,"['olive oil', 'yellow onion', 'carrots', 'garlic', 'fresh spinach', 'quinoa', 'water', 'chicken stock', 'rotisserie chicken', 'feta cheese', 'chopped fresh mint', 'dried oregano', 'eggs', 'salt', 'pepper']"
156,Greek-Chicken-Kabobs-w_-Tzatziki-Sauce-1703158,"['chicken breasts', 'roasted bell peppers', 'zucchini', 'summer squash', 'red onion', 'mini cucumbers', 'nonfat plain greek yogurt', 'lemon', 'dill weed', 'garlic', 'salt']"
157,Greek-Stuffed-Chicken-Breasts-1232545,"['chicken breasts', 'sun-dried tomatoes', 'feta cheese', 'green pepper', 'oregano', 'garlic', 'red onion', 'pitted black olives']"
158,Greek-Lamb-Wellington-1334749,"['lamb loin', 'rosemary', 'grape leaves', 'unsalted butter', 'phyllo dough', 'ground black pepper', 'kosher salt']"
159,Chicken-Tzatziki-Pizza-1707167,"['plain greek yogurt', 'sour cream', 'garlic', 'cucumber', 'lemon juice', 'olive oil', 'fresh dill', 'kosher salt', 'flatbread', 'tzatziki sauce', 'shredded mozzarella cheese', 'chicken breasts', 'sliced kalamata olives', 'sun-dried tomatoes', 'artichoke hearts', 'feta cheese', 'oregano', 'hot red pepper flakes']"
160,Easy-One-Pan-Greek-Salmon-2282678,"['red onion', 'small tomatoes', 'lemon', 'olive oil', 'salt', 'dried oregano', 'fresh rosemary', 'salmon fillets', 'pitted kalamata olives', 'feta cheese crumbles']"
161,Greek-Spinach-Pie-819669,"['spinach', 'olive oil', 'parsley', 'fresh dill', 'green onions', 'garlic cloves', 'ground nutmeg', 'yellow onion', 'salt', 'pepper', 'pastry', 'butter', 'eggs', 'ricotta cheese', 'feta cheese']"
162,Greek-Pasta-Casserole-759801,"['ground beef', 'sweet onion', 'garlic cloves', 'dried oregano', 'dried basil', 'salt', 'pepper', 'dried thyme', 'tomato sauce', 'diced tomatoes', 'lemon juice', 'sugar', 'rigatoni', 'feta cheese']"
163,Grilled-Greek-Chicken-Feta-Burger-1103190,"['ground chicken breast', 'feta cheese crumbles', 'Italian style breadcrumbs', 'eggs', 'sun-dried tomatoes', 'crushed garlic', 'oregano', 'cracked black pepper', 'salt']"
164,Pastitsio-317410,"['penne', 'butter', 'ground lamb', 'onions', 'red wine', 'tomato paste', 'ground cinnamon', 'dried oregano', 'ground sumac', 'dried mint', 'water', 'feta cheese crumbles', 'all-purpose flour', 'milk', 'cayenne pepper', 'grated parmesan cheese']"
165,Best-Chicken-Thighs-in-Lemony-Greek-Yogurt-Sauce-1624390,"['boneless skinless chicken thighs', 'greek yogurt', 'garlic powder', 'salt', 'black pepper', 'red pepper flakes', 'lemon', 'shredded parmesan cheese', 'fresh spinach', 'olive oil']"
166,Greek-Chicken-Souvlaki-Pita-Wraps-with-Herb-Roasted-Potatoes-1382847,"['chicken', 'lemon', 'garlic cloves', 'dried oregano', 'salt', 'pepper', 'extra-virgin olive oil', 'large potatoes', 'semolina', 'water', 'yogurt', 'cucumber', 'black pepper', 'lemon juice', 'pita bread', 'salad']"
167,Dogs-with-Sweet-Greek-Chili-Sauce-2345084,"['olive oil', 'ground lamb', 'ground beef', 'onions', 'garlic cloves', 'salt', 'black pepper', 'chili powder', 'unsweetened cocoa powder', 'ground cumin', 'dried oregano', 'paprika', 'ground allspice', 'cayenne', 'tomato sauce', 'beef broth', 'honey', 'red wine vinegar', 'cinnamon sticks', 'bay leaf', 'hot dogs', 'hot dog buns', 'sweet onion']"
168,Lamb-and-Spinach-Borek-1496604,"['ground lamb', 'spinach leaves', 'dried oregano', 'smoked paprika', 'hot red pepper flakes', 'feta cheese crumbles', 'phyllo dough', 'eggs', 'milk', 'olive oil']"
169,Feta-Stuffed-Greek-Meatballs-with-Lemon-Garlic-Yogurt-Sauce-991145,"['ground turkey', 'lemon juice', 'lemon zest', 'garlic', 'dried oregano', 'worcestershire sauce', 'pepper', 'salt', 'feta cheese', 'vegetable oil', 'plain yogurt']"
170,Easy-Chicken-Gyros-with-Tzatziki-Sauce-2072674,"['lemon', 'plain yogurt', 'sea salt', 'chicken fingers', 'virgin olive oil', 'tzatziki sauce', 'pita bread', 'tomatoes', 'red onion', 'cucumber', 'plain greek yogurt', 'garlic', 'red wine vinegar', 'fresh dill', 'kosher salt']"
171,Paleo-Whole30-Greek-Chicken-Salad-2148099,"['chicken breasts', 'olive oil', 'lemon juice', 'garlic oil', 'coconut vinegar', 'salt', 'black pepper', 'dried oregano', 'romaine lettuce', 'cherry tomatoes', 'pitted kalamata olives', 'English cucumber', 'orange bell pepper', 'green onions', 'avocado']"
172,Baked-Greek-style-omelette-_gluten-free_-1693605,"['long-grain rice', 'olive oil', 'leeks', 'zucchini', 'garlic cloves', 'mint', 'dill', 'eggs', 'feta cheese', 'red onion', 'tomatoes']"
173,Double-Decker-Greek-Burger-1252168,"['ground round', 'seasoning salt', 'pepper', 'olive oil', 'onions', 'salt', 'sugar', 'greek yogurt', 'cucumber', 'dill', 'lemon', 'sea salt', 'burger buns', 'hummus', 'feta cheese', 'kalamata', 'jalapeno chilies', 'diced tomatoes']"
174,Spinach-and-Feta-Pie-1750288,"['fresh spinach', 'feta cheese crumbles', 'fresh dill', 'fresh lemon juice', 'eggs', 'diced mushrooms', 'phyllo dough', 'melted butter', 'olive oil']"
175,Greek-Chicken-Meal-Prep-2236761,"['skinless chicken breasts', 'olive oil', 'lemon', 'English cucumber', 'red wine vinegar', 'dried oregano', 'cucumber', 'plain greek yogurt', 'garlic', 'fresh dill', 'chopped fresh mint', 'kosher salt', 'ground black pepper', 'cherry tomatoes', 'cooked brown rice', 'red onion']"
176,Easy-1-Pan-Greek-Salmon-1838501,"['nonstick spray', 'red onion', 'small tomatoes', 'red bell pepper', 'lemon', 'olive oil', 'salt', 'dried oregano', 'fresh rosemary', 'salmon fillets', 'pitted kalamata olives', 'feta cheese crumbles']"
177,Greek-Style-Quiche-631956,"['flour', 'salt', 'butter', 'cold water', 'zucchini', 'cherry tomatoes', 'onions', 'asparagus', 'black olives', 'feta cheese', 'bell pepper', 'cheese', 'olive oil', 'salt and ground black pepper', 'eggs', 'milk']"
178,One-Pan-Greek-Beef-Pasta-1561748,"['lean ground beef', 'diced red onions', 'dried oregano', 'black pepper', 'low sodium beef broth', 'roasted garlic', 'tomato paste', 'ditalini pasta', 'fresh green beans', 'feta cheese crumbles']"
179,Kleftiko-Greek-Slow-Cooked-Lamb-2334505,"['lamb shoulder', 'tomatoes', 'onions', 'bay leaves', 'garlic', 'fresh rosemary', 'extra-virgin olive oil', 'lemon', 'dried oregano', 'sea salt', 'smoked paprika']"
180,One-Pot-Cheesy-Greek-Pasta-with-Chicken-2234344,"['sun-dried tomatoes in oil', 'yellow onion', 'boneless skinless chicken breasts', 'garlic', 'kalamata', 'linguine', 'dried oregano', 'freshly ground pepper', 'kosher salt', 'baby spinach leaves', 'chicken stock', 'chardonnay', 'feta cheese']"
181,Marinated-Greek-Chicken-Skewers-2314654,"['boneless skinless chicken breasts', 'extra-virgin olive oil', 'garlic cloves', 'dried oregano', 'salt', 'ground black pepper', 'lemon juice', 'red onion', 'green bell pepper', 'red bell pepper']"
182,Greek-Meatballs-recipe-_Keftedes_-1886061,"['ground beef', 'ground pork', 'red onion', 'garlic', 'bread crumbs', 'eggs', 'fresh parsley', 'spearmint', 'olive oil', 'oregano', 'salt', 'pepper', 'oil', 'flour']"
183,Roasted-Greek-Chicken-and-Farro-Salad-with-Fries_-2325395,"['boneless chicken breast', 'extra-virgin olive oil', 'balsamic vinegar', 'fresh dill', 'fresh oregano', 'paprika', 'garlic', 'kosher salt', 'pepper', 'russet potatoes', 'red bell pepper', 'farro', 'butter lettuce', 'feta cheese', 'tzatziki sauce', 'olives', 'cucumber', 'red onion', 'red wine vinegar', 'honey', 'lemon', 'crushed red pepper flakes']"
184,Greek_style-Braised-Lamb-Shanks-Epicurious,"['olive oil', 'lamb shanks', 'celery ribs', 'onions', 'carrots', 'large garlic cloves', 'anchovies', 'cinnamon sticks', 'bay leaves', 'thyme sprigs', 'juniper berries', 'ground nutmeg', 'tomato paste', 'merlot', 'low salt chicken broth', 'beef broth']"
185,Tasty-Chicken-Gyro-793798,"['chicken breasts', 'extra-virgin olive oil', 'olive oil', 'lemon juice', 'greek yogurt', 'sugar', 'dried thyme', 'coriander', 'white wine vinegar', 'yellow onion', 'garlic', 'dried oregano', 'pepper', 'salt']"
186,Greek-Chicken-Wings-with-Tzatziki-Sauce-554517,"['lemon yogurt', 'extra-virgin olive oil', 'lemon juice', 'garlic', 'dried dillweed', 'salt', 'pepper', 'chicken wing drummettes', 'sour cream', 'cucumber', 'red onion']"
187,Lamb-and-Feta-Burgers-with-Tzatziki-Sauce-1189765,"['greek yogurt', 'diced red onions', 'cucumber', 'mint', 'garlic', 'lemon zest', 'ground lamb', 'feta cheese crumbles', 'dried oregano', 'kosher salt', 'black pepper', 'sliced tomatoes', 'lettuce', 'pretzel hamburger buns']"
188,Farmers-Cheese-with-Greek-Yogurt-_Tvorog_-2266650,"['whole milk', 'greek yogurt', 'sour cream']"
189,Greek-Chicken-Gyro-Pita-984255,"['boneless skinless chicken breasts', 'buttermilk', 'greek seasoning', 'red wine vinegar', 'garlic', 'pepper', 'flour', 'canola oil', 'tomatoes', 'cucumber', 'sweet pepper', 'feta cheese', 'tzatziki sauce', 'pita bread']"
190,Greek-Marinated-Chicken-1070924,"['plain yogurt', 'olive oil', 'garlic', 'dried oregano', 'lemon', 'salt', 'cracked black pepper', 'fresh parsley', 'chicken pieces', 'Italian style breadcrumbs', 'ground beef', 'chicken']"
191,One-Pan-Greek-Chicken-and-Potatoes-1956228,"['dried oregano', 'garlic', 'olive oil', 'lemon juice', 'black pepper', 'salt', 'boneless chicken breast', 'baby potatoes']"
192,Low-Carb-Grilled-Greek-Chicken-Packets-2131375,"['red bell pepper', 'boneless skinless chicken breasts', 'olive oil', 'pepper', 'salt', 'freshly ground black pepper', 'greek seasoning', 'feta cheese crumbles', 'sliced green onions']"
193,Greek-Lemon-Chicken-Recipe-with-Crispy-Potatoes-_Kotopoulo-Lemonato_-1991165,"['chicken', 'garlic', 'lemon', 'white wine vinegar', 'extra-virgin olive oil', 'peppercorns', 'oregano', 'salt', 'pepper', 'feta cheese', 'potatoes']"
194,Grilled-Greek-Yogurt-Chicken-2071788,"['chicken breasts', 'plain greek yogurt', 'lemon', 'Cavenders Greek Seasoning', 'green onions', 'roma tomatoes', 'feta cheese', 'salad dressing']"
195,Sheet-Pan-Greek-Chicken-2139819,"['chicken breasts', 'red potato', 'zucchini', 'yellow peppers', 'eggplant', 'pitted kalamata olives', 'olive oil', 'lemon juice', 'oregano', 'onions', 'garlic', 'kosher salt', 'feta cheese crumbles']"
196,One-Pan-Greek-Chicken-_-Rice-2035334,"['chicken breasts', 'garlic powder', 'cayenne pepper', 'smoked paprika', 'Italian herbs', 'sea salt', 'fresh lemon', 'cooked brown rice', 'organic vegetable stock', 'cherry tomatoes', 'fresh basil leaves', 'feta cheese']"
197,Spinach_-Feta-and-Walnut-Phyllo-Pie-2186051,"['extra-virgin olive oil', 'garlic cloves', 'smoked paprika', 'crushed red pepper flakes', 'frozen spinach', 'scallions', 'fresh dill', 'walnuts', 'feta cheese', 'eggs', 'phyllo dough', 'milk']"
198,Best-Easy-Greek-Sheet-Pan-Chicken-Souvlaki-and-Potatoes-2074977,"['boneless chicken breast', 'olive oil', 'lemon', 'balsamic vinegar', 'fresh dill', 'fresh oregano', 'paprika', 'garlic', 'kosher salt', 'pepper', 'russet potatoes', 'red bell pepper', 'sweet onion', 'feta cheese', 'sun-dried tomatoes in oil', 'kalamata', 'tzatziki sauce']"
199,Greek-Pizza-with-Tofu-Feta-2151334,"['pizza crust mix', 'cucumber', 'red onion', 'sliced kalamata olives', 'grape tomatoes', 'feta cheese', 'tzatziki sauce', 'peperoncini']"
200,Greek-Meatballs-in-Lemon-Sauce-1566510,"['ground lamb', 'ground pork', 'eggs', 'cooked rice', 'yellow onion', 'fresh parsley', 'fresh dill', 'fresh mint', 'olive oil', 'salt', 'cracked black pepper', 'onion salt', 'lemon']"
201,Greek-Chicken-with-Lemon-and-Garlic-2059252,"['chicken', 'potatoes', 'semolina', 'olive oil', 'dry white wine', 'garlic', 'dried oregano', 'ground pepper', 'lemon', 'salt']"
202,Greek-Style-Gigantes-Beans-with-Feta-2282047,"['giant white beans', 'water', 'kosher salt', 'virgin olive oil', 'garlic', 'yellow onion', 'celery', 'crushed tomatoes', 'dried oregano', 'black pepper', 'flat leaf parsley', 'feta cheese']"
203,Instant-Pot-Beef-Gyros-with-Tzatziki-Sauce-2042933,"['chuck roast', 'onions', 'olive oil', 'garlic powder', 'oregano', 'salt', 'pepper', 'fresh lemon juice', 'water', 'pita bread', 'lettuce', 'tomatoes', 'plain greek yogurt', 'cucumber', 'dried dill', 'garlic cloves']"
204,Greek-Chicken-Kebabs-1123235,"['boneless skinless chicken breasts', 'olive oil', 'lemon juice', 'oregano', 'salt', 'pepper', 'red onion', 'bell pepper', 'zucchini', 'black olives', 'salad']"
205,Naked-Greek-Feta-Zucchini-Turkey-Burgers-1582236,"['zucchini', 'lean ground turkey', 'whole wheat breadcrumbs', 'garlic', 'red onion', 'fresh oregano', 'kosher salt', 'feta cheese crumbles', 'oil', 'cucumber', 'grape tomatoes', 'kalamata', 'pepper', 'red wine vinegar', 'olive oil']"
206,Chicken-Slovakia-And-Greek-Salad-1213596,"['greek yogurt', 'olive oil', 'salt', 'oregano', 'garlic', 'lemon juice', 'skinless chicken breasts', 'long-grain rice', 'mixed salad greens', 'olives', 'tomatoes', 'croutons']"
207,Grilled-Chicken-Shawarma-with-Avocado-Tzatziki-2126442,"['boneless skinless chicken breasts', 'lemon', 'olive oil', 'ground cumin', 'ground coriander', 'smoked paprika', 'salt', 'ground allspice', 'ground cinnamon', 'pita bread', 'hummus', 'pickles', 'european cucumber', 'california avocado', 'nonfat plain greek yogurt', 'fresh lemon juice', 'garlic cloves', 'mint leaves']"
208,Lamb-Sliders-with-Tzatziki-Sauce-1037525,"['ground lamb', 'granulated garlic', 'lemon pepper', 'onion powder', 'feta cheese', 'greek yogurt', 'mayonnaise', 'lemon juice', 'dill', 'cucumber', 'salt', 'pepper']"
209,Greek-Chicken-Souvlaki-Bowls-with-Roasted-Veggies-and-Tzatziki-Sauce-2142023,"['lemon juice', 'olive oil', 'minced garlic', 'dried leaves oregano', 'salt', 'black pepper', 'chicken fingers', 'veggies', 'Montréal steak seasoning', 'greek yogurt', 'garlic', 'English cucumber', 'red wine vinegar', 'cooked rice', 'flatbread', 'chopped tomatoes', 'kalamata']"
210,Greek-Marinated-Chicken-568118,"['plain greek yogurt', 'extra-virgin olive oil', 'minced garlic', 'dried oregano', 'lemon zest', 'pepper', 'salt', 'chicken pieces']"
211,Greek-Chicken-with-Tzatziki-Sauce-2179732,"['salt', 'garlic powder', 'onion powder', 'dried basil', 'oregano', 'paprika', 'freshly ground black pepper', 'dried rosemary', 'dried dillweed', 'marjoram', 'ground thyme', 'ground nutmeg', 'lemon', 'olive oil', 'seasoning', 'skinless chicken breasts', 'cucumber', 'nonfat plain greek yogurt', 'garlic', 'fresh dill', 'black pepper']"
212,Greek-pasta-salad-370944,"['pasta', 'cucumber', 'red onion', 'red bell pepper', 'black olives', 'grape tomatoes', 'feta cheese crumbles', 'salad dressing', 'fresh oregano', 'fresh basil', 'chicken breasts']"
