num,id,ingredients
109,The-Ultimate-Oven-Fried-Chicken-993580,"['chicken pieces', 'flour', 'paprika', 'chili powder', 'salt', 'ground black pepper', 'butter']"
110,Hoppin_-John-Skillet-2325428,"['Star Grapeseed Oil', 'yellow onion', 'salt', 'diced ham', 'rice', 'reduced sodium vegetable broth', 'black-eyed peas', 'large tomato', 'seasoning salt', 'ground pepper', 'fresh parsley']"
111,Low-Country-Chicken-Bog-979872,"['chicken broth', 'water', 'chicken breasts', 'bay leaf', 'salt', 'pepper', 'shrimp', 'old bay seasoning', 'smoked sausage', 'onion powder', 'cayenne pepper', 'garlic powder', 'red pepper flakes', 'paprika', 'white rice']"
112,Brunswick-Stew-793224,"['pork shoulder', 'frozen corn kernels', 'baby lima beans', 'potatoes', 'butter', 'garlic', 'white onion', 'sauce', 'chicken stock', 'barbecue sauce', 'worcestershire sauce', 'brown sugar', 'cayenne pepper', 'ground black pepper', 'salt']"
113,Crispy-Oven-Fried-Chicken-1053575,"['chicken', 'salt', 'pepper', 'large eggs', 'milk', 'corn flakes', 'garlic powder', 'onion powder', 'cayenne', 'melted butter']"
114,Moroccan-Black-Eyed-Peas-_Cowpeas_-Recipe---Ful-Gnaoua-2215121,"['black-eyed peas', 'tomatoes', 'onions', 'garlic', 'fresh parsley', 'salt', 'ground cumin', 'sweet paprika', 'ginger', 'cayenne pepper', 'olive oil']"
115,Southern-Pinto-Beans-With-Ham-Hocks_-Crock-Pot-2216761,"['dried pinto beans', 'smoked ham hocks', 'bay leaves', 'crushed red pepper flakes', 'water', 'kosher salt', 'freshly ground black pepper']"
116,Oven-Barbecued-Beef-Brisket-2373821,"['brisket', 'salt', 'ground black pepper', 'brown sugar', 'smoked paprika', 'mustard powder', 'onion powder', 'garlic powder', 'cayenne pepper', 'butter', 'finely chopped onion', 'garlic', 'dark brown sugar', 'ketchup', 'worcestershire sauce', 'chipotles in adobo', 'apple cider vinegar', 'bourbon whiskey', 'juice']"
117,Southern-Style-Chicken-_-Dumplings-1823772,"['fryer chicken', 'salt', 'garlic powder', 'pepper', 'bay leaves', 'celery', 'carrots', 'onions', 'garlic', 'water', 'flour', 'baking powder', 'salted butter', 'milk']"
118,Southern-Cola-Ham-Steak-1309232,"['butter', 'ham steak', 'cola', 'worcestershire sauce', 'brown sugar']"
119,Gibson-Family-Shrimp-and-Grits-a-Ya-Ya-2117176,"['chicken stock', 'grits', 'heavy cream', 'gouda', 'salt', 'unsalted butter', 'minced onion', 'green bell pepper', 'red bell pepper', 'minced garlic', 'shrimp', 'dry white wine', 'pepper', 'cayenne pepper', 'cooked bacon', 'green onions', 'paprika']"
120,Southern-Style-Macaroni-And-Cheese-2140852,"['elbow macaroni', 'cheddar cheese', 'whole milk', 'cheddar cheese soup', 'cheese', 'sour cream', 'melted butter', 'large eggs', 'ground mustard', 'salt', 'white pepper']"
121,Spicy-Oven_fried-Chicken-Epicurious,"['buttermilk', 'extra-virgin olive oil', 'hot pepper sauce', 'dijon mustard', 'garlic cloves', 'salt', 'ground black pepper', 'onions', 'chicken pieces', 'bread crumbs', 'grated parmesan cheese', 'all-purpose flour', 'dried thyme', 'paprika', 'cayenne pepper', 'butter']"
